reading_id,device_id,timestamp,energy_kwh,region,customer_segment,cost_in_inr
R08617,D027,2025-12-26 00:00:00,0.17,South,Residential,1.36
R08618,D033,2025-12-26 01:00:00,2.05,East,Residential,16.4
R08619,D050,2025-12-26 02:00:00,4.64,West,Residential,37.12
R08620,D048,2025-12-26 03:00:00,0.23,North,Residential,1.84
R08621,D003,2025-12-26 04:00:00,4.32,East,Commercial,34.56
R08622,D007,2025-12-26 05:00:00,0.55,West,Residential,4.4
R08623,D041,2025-12-26 06:00:00,4.77,South,Commercial,38.16
R08624,D048,2025-12-26 07:00:00,2.93,North,Commercial,23.44
R08625,D039,2025-12-26 08:00:00,1.31,East,Residential,10.48
R08626,D019,2025-12-26 09:00:00,4.31,West,Residential,34.48
R08627,D036,2025-12-26 10:00:00,0.9,West,Commercial,7.2
R08628,D009,2025-12-26 11:00:00,3.11,South,Residential,24.88
R08629,D007,2025-12-26 12:00:00,2.97,West,Residential,23.76
R08630,D050,2025-12-26 13:00:00,3.6,South,Commercial,28.8
R08631,D006,2025-12-26 14:00:00,1.91,West,Commercial,15.28
R08632,D042,2025-12-26 15:00:00,3.81,West,Commercial,30.48
R08633,D039,2025-12-26 16:00:00,0.35,North,Commercial,2.8
R08634,D044,2025-12-26 17:00:00,4.0,North,Residential,32.0
R08635,D035,2025-12-26 18:00:00,1.75,West,Commercial,14.0
R08636,D042,2025-12-26 19:00:00,3.66,South,Commercial,29.28
R08637,D021,2025-12-26 20:00:00,3.88,North,Commercial,31.04
R08638,D036,2025-12-26 21:00:00,2.71,South,Residential,21.68
R08639,D036,2025-12-26 22:00:00,1.45,West,Commercial,11.6
R08640,D030,2025-12-26 23:00:00,4.19,East,Residential,33.52
R08641,D031,2025-12-27 00:00:00,3.94,West,Commercial,31.52
R08642,D041,2025-12-27 01:00:00,4.58,South,Residential,36.64
R08643,D009,2025-12-27 02:00:00,3.86,East,Residential,30.88
R08644,D022,2025-12-27 03:00:00,1.19,North,Residential,9.52
R08645,D019,2025-12-27 04:00:00,3.62,South,Residential,28.96
R08646,D008,2025-12-27 05:00:00,1.17,West,Commercial,9.36
R08647,D048,2025-12-27 06:00:00,4.75,North,Commercial,38.0
R08648,D017,2025-12-27 07:00:00,1.43,North,Residential,11.44
R08649,D017,2025-12-27 08:00:00,4.31,West,Residential,34.48
R08650,D042,2025-12-27 09:00:00,0.35,East,Commercial,2.8
R08651,D025,2025-12-27 10:00:00,0.59,West,Commercial,4.72
R08652,D001,2025-12-27 11:00:00,2.27,North,Residential,18.16
R08653,D045,2025-12-27 12:00:00,2.89,East,Commercial,23.12
R08654,D028,2025-12-27 13:00:00,0.66,West,Commercial,5.28
R08655,D020,2025-12-27 14:00:00,2.49,West,Commercial,19.92
R08656,D032,2025-12-27 15:00:00,4.32,East,Commercial,34.56
R08657,D009,2025-12-27 16:00:00,3.4,North,Residential,27.2
R08658,D040,2025-12-27 17:00:00,4.24,South,Residential,33.92
R08659,D033,2025-12-27 18:00:00,2.33,North,Residential,18.64
R08660,D049,2025-12-27 19:00:00,2.57,West,Residential,20.56
R08661,D049,2025-12-27 20:00:00,2.01,North,Commercial,16.08
R08662,D010,2025-12-27 21:00:00,2.57,East,Commercial,20.56
R08663,D013,2025-12-27 22:00:00,4.46,West,Residential,35.68
R08664,D039,2025-12-27 23:00:00,3.14,West,Residential,25.12
R08665,D005,2025-12-28 00:00:00,4.2,North,Residential,33.6
R08666,D027,2025-12-28 01:00:00,1.65,South,Commercial,13.2
R08667,D046,2025-12-28 02:00:00,2.2,West,Commercial,17.6
R08668,D034,2025-12-28 03:00:00,1.14,South,Commercial,9.12
R08669,D040,2025-12-28 04:00:00,1.32,North,Residential,10.56
R08670,D011,2025-12-28 05:00:00,1.3,South,Commercial,10.4
R08671,D045,2025-12-28 06:00:00,3.33,West,Residential,26.64
R08672,D024,2025-12-28 07:00:00,0.82,North,Commercial,6.56
R08673,D020,2025-12-28 08:00:00,0.38,South,Commercial,3.04
R08674,D039,2025-12-28 09:00:00,1.51,West,Commercial,12.08
R08675,D045,2025-12-28 10:00:00,4.28,South,Residential,34.24
R08676,D041,2025-12-28 11:00:00,4.16,West,Commercial,33.28
R08677,D008,2025-12-28 12:00:00,3.21,West,Commercial,25.68
R08678,D041,2025-12-28 13:00:00,3.48,North,Commercial,27.84
R08679,D026,2025-12-28 14:00:00,4.58,West,Residential,36.64
R08680,D014,2025-12-28 15:00:00,1.27,West,Commercial,10.16
R08681,D029,2025-12-28 16:00:00,1.62,South,Commercial,12.96
R08682,D012,2025-12-28 17:00:00,2.18,East,Residential,17.44
R08683,D023,2025-12-28 18:00:00,3.95,West,Commercial,31.6
R08684,D010,2025-12-28 19:00:00,3.74,South,Commercial,29.92
R08685,D008,2025-12-28 20:00:00,2.97,East,Residential,23.76
R08686,D033,2025-12-28 21:00:00,1.51,South,Commercial,12.08
R08687,D047,2025-12-28 22:00:00,2.96,East,Residential,23.68
R08688,D035,2025-12-28 23:00:00,1.86,South,Residential,14.88
R08689,D011,2025-12-29 00:00:00,1.48,West,Residential,11.84
R08690,D005,2025-12-29 01:00:00,1.95,South,Commercial,15.6
R08691,D047,2025-12-29 02:00:00,4.05,East,Commercial,32.4
R08692,D043,2025-12-29 03:00:00,4.28,South,Residential,34.24
R08693,D004,2025-12-29 04:00:00,3.0,South,Residential,24.0
R08694,D045,2025-12-29 05:00:00,2.2,South,Commercial,17.6
R08695,D050,2025-12-29 06:00:00,2.8,East,Commercial,22.4
R08696,D040,2025-12-29 07:00:00,2.68,West,Commercial,21.44
R08697,D036,2025-12-29 08:00:00,4.64,East,Residential,37.12
R08698,D029,2025-12-29 09:00:00,2.64,North,Residential,21.12
R08699,D037,2025-12-29 10:00:00,1.96,North,Residential,15.68
R08700,D030,2025-12-29 11:00:00,2.86,South,Commercial,22.88
R08701,D031,2025-12-29 12:00:00,1.48,North,Residential,11.84
R08702,D049,2025-12-29 13:00:00,4.35,South,Commercial,34.8
R08703,D021,2025-12-29 14:00:00,2.81,West,Residential,22.48
R08704,D019,2025-12-29 15:00:00,2.81,North,Residential,22.48
R08705,D013,2025-12-29 16:00:00,0.79,South,Commercial,6.32
R08706,D018,2025-12-29 17:00:00,2.07,South,Commercial,16.56
R08707,D020,2025-12-29 18:00:00,1.89,South,Residential,15.12
R08708,D003,2025-12-29 19:00:00,2.48,South,Residential,19.84
R08709,D022,2025-12-29 20:00:00,2.49,North,Residential,19.92
R08710,D047,2025-12-29 21:00:00,3.36,North,Residential,26.88
R08711,D002,2025-12-29 22:00:00,0.22,West,Commercial,1.76
R08712,D032,2025-12-29 23:00:00,1.34,South,Residential,10.72
R08713,D027,2025-12-30 00:00:00,2.46,West,Commercial,19.68
R08714,D049,2025-12-30 01:00:00,0.29,North,Commercial,2.32
R08715,D045,2025-12-30 02:00:00,0.41,South,Residential,3.28
R08716,D008,2025-12-30 03:00:00,4.81,North,Commercial,38.48
R08717,D042,2025-12-30 04:00:00,2.06,East,Residential,16.48
R08718,D031,2025-12-30 05:00:00,0.56,East,Residential,4.48
R08719,D023,2025-12-30 06:00:00,2.72,West,Residential,21.76
R08720,D009,2025-12-30 07:00:00,0.11,North,Commercial,0.88
R08721,D015,2025-12-30 08:00:00,4.72,East,Commercial,37.76
R08722,D002,2025-12-30 09:00:00,1.77,West,Residential,14.16
R08723,D012,2025-12-30 10:00:00,3.9,South,Residential,31.2
R08724,D014,2025-12-30 11:00:00,1.42,West,Residential,11.36
R08725,D018,2025-12-30 12:00:00,4.08,South,Residential,32.64
R08726,D019,2025-12-30 13:00:00,3.21,West,Residential,25.68
R08727,D013,2025-12-30 14:00:00,4.61,East,Residential,36.88
R08728,D011,2025-12-30 15:00:00,3.03,West,Commercial,24.24
R08729,D024,2025-12-30 16:00:00,4.2,East,Commercial,33.6
R08730,D038,2025-12-30 17:00:00,0.5,East,Commercial,4.0
R08731,D026,2025-12-30 18:00:00,2.45,East,Residential,19.6
R08732,D013,2025-12-30 19:00:00,4.8,South,Commercial,38.4
R08733,D036,2025-12-30 20:00:00,4.97,East,Residential,39.76
R08734,D019,2025-12-30 21:00:00,5.0,East,Residential,40.0
R08735,D033,2025-12-30 22:00:00,2.42,East,Residential,19.36
R08736,D016,2025-12-30 23:00:00,4.45,East,Commercial,35.6
R08737,D033,2025-12-31 00:00:00,3.87,East,Residential,30.96
R08738,D048,2025-12-31 01:00:00,3.36,West,Residential,26.88
R08739,D044,2025-12-31 02:00:00,2.83,South,Residential,22.64
R08740,D018,2025-12-31 03:00:00,0.98,West,Commercial,7.84
R08741,D034,2025-12-31 04:00:00,1.88,North,Residential,15.04
R08742,D032,2025-12-31 05:00:00,3.74,East,Commercial,29.92
R08743,D023,2025-12-31 06:00:00,4.77,South,Commercial,38.16
R08744,D036,2025-12-31 07:00:00,3.97,North,Residential,31.76
R08745,D026,2025-12-31 08:00:00,2.85,North,Commercial,22.8
R08746,D001,2025-12-31 09:00:00,1.68,West,Commercial,13.44
R08747,D005,2025-12-31 10:00:00,1.63,West,Residential,13.04
R08748,D027,2025-12-31 11:00:00,1.11,South,Residential,8.88
R08749,D046,2025-12-31 12:00:00,2.8,South,Commercial,22.4
R08750,D028,2025-12-31 13:00:00,4.53,North,Commercial,36.24
R08751,D001,2025-12-31 14:00:00,0.28,North,Residential,2.24
R08752,D009,2025-12-31 15:00:00,0.64,South,Residential,5.12
R08753,D014,2025-12-31 16:00:00,0.46,West,Residential,3.68
R08754,D027,2025-12-31 17:00:00,3.56,East,Commercial,28.48
R08755,D020,2025-12-31 18:00:00,2.13,West,Commercial,17.04
R08756,D031,2025-12-31 19:00:00,4.75,North,Residential,38.0
R08757,D047,2025-12-31 20:00:00,0.53,South,Residential,4.24
R08758,D015,2025-12-31 21:00:00,1.9,North,Residential,15.2
R08759,D036,2025-12-31 22:00:00,1.53,South,Commercial,12.24
R08760,D030,2025-12-31 23:00:00,2.05,North,Commercial,16.4
R08761,D017,2026-01-01 00:00:00,0.17,West,Residential,1.36
R08762,D037,2026-01-01 01:00:00,3.72,North,Residential,29.76
R08763,D026,2026-01-01 02:00:00,4.78,East,Residential,38.24
R08764,D044,2026-01-01 03:00:00,4.41,North,Commercial,35.28
R08765,D027,2026-01-01 04:00:00,1.59,South,Commercial,12.72
R08766,D017,2026-01-01 05:00:00,2.95,West,Commercial,23.6
R08767,D046,2026-01-01 06:00:00,1.37,North,Commercial,10.96
R08768,D045,2026-01-01 07:00:00,3.08,North,Residential,24.64
R08769,D032,2026-01-01 08:00:00,1.89,South,Residential,15.12
R08770,D035,2026-01-01 09:00:00,0.42,North,Commercial,3.36
R08771,D004,2026-01-01 10:00:00,4.96,East,Commercial,39.68
R08772,D047,2026-01-01 11:00:00,2.1,East,Residential,16.8
R08773,D002,2026-01-01 12:00:00,4.01,South,Commercial,32.08
R08774,D015,2026-01-01 13:00:00,3.86,South,Residential,30.88
R08775,D045,2026-01-01 14:00:00,3.38,South,Commercial,27.04
R08776,D024,2026-01-01 15:00:00,2.57,East,Residential,20.56
R08777,D050,2026-01-01 16:00:00,0.45,West,Residential,3.6
R08778,D020,2026-01-01 17:00:00,4.93,South,Residential,39.44
R08779,D012,2026-01-01 18:00:00,1.68,North,Commercial,13.44
R08780,D007,2026-01-01 19:00:00,0.64,South,Commercial,5.12
R08781,D021,2026-01-01 20:00:00,1.26,East,Commercial,10.08
R08782,D042,2026-01-01 21:00:00,2.03,West,Commercial,16.24
R08783,D032,2026-01-01 22:00:00,0.69,West,Residential,5.52
R08784,D017,2026-01-01 23:00:00,4.76,East,Commercial,38.08
R08785,D026,2026-01-02 00:00:00,2.31,East,Residential,18.48
R08786,D036,2026-01-02 01:00:00,0.34,South,Commercial,2.72
R08787,D033,2026-01-02 02:00:00,3.63,East,Commercial,29.04
R08788,D018,2026-01-02 03:00:00,2.93,West,Commercial,23.44
R08789,D018,2026-01-02 04:00:00,4.15,East,Residential,33.2
R08790,D033,2026-01-02 05:00:00,3.4,West,Residential,27.2
R08791,D034,2026-01-02 06:00:00,0.33,North,Residential,2.64
R08792,D022,2026-01-02 07:00:00,4.07,East,Residential,32.56
R08793,D047,2026-01-02 08:00:00,1.06,North,Residential,8.48
R08794,D029,2026-01-02 09:00:00,2.33,West,Commercial,18.64
R08795,D039,2026-01-02 10:00:00,4.66,South,Residential,37.28
R08796,D013,2026-01-02 11:00:00,0.9,East,Residential,7.2
R08797,D042,2026-01-02 12:00:00,3.54,East,Residential,28.32
R08798,D035,2026-01-02 13:00:00,1.87,South,Residential,14.96
R08799,D005,2026-01-02 14:00:00,1.87,West,Commercial,14.96
R08800,D038,2026-01-02 15:00:00,4.52,East,Residential,36.16
R08801,D003,2026-01-02 16:00:00,2.68,North,Commercial,21.44
R08802,D046,2026-01-02 17:00:00,3.35,East,Commercial,26.8
R08803,D024,2026-01-02 18:00:00,3.33,West,Commercial,26.64
R08804,D036,2026-01-02 19:00:00,0.35,West,Residential,2.8
R08805,D048,2026-01-02 20:00:00,1.81,South,Commercial,14.48
R08806,D037,2026-01-02 21:00:00,1.34,North,Commercial,10.72
R08807,D044,2026-01-02 22:00:00,4.29,South,Residential,34.32
R08808,D037,2026-01-02 23:00:00,0.4,West,Commercial,3.2
R08809,D043,2026-01-03 00:00:00,0.28,West,Residential,2.24
R08810,D006,2026-01-03 01:00:00,0.66,West,Residential,5.28
R08811,D029,2026-01-03 02:00:00,3.4,South,Commercial,27.2
R08812,D031,2026-01-03 03:00:00,0.82,East,Residential,6.56
R08813,D014,2026-01-03 04:00:00,2.63,South,Commercial,21.04
R08814,D009,2026-01-03 05:00:00,2.98,West,Residential,23.84
R08815,D023,2026-01-03 06:00:00,2.75,West,Commercial,22.0
R08816,D043,2026-01-03 07:00:00,3.83,West,Residential,30.64
R08817,D019,2026-01-03 08:00:00,3.0,South,Residential,24.0
R08818,D043,2026-01-03 09:00:00,1.82,North,Residential,14.56
R08819,D013,2026-01-03 10:00:00,4.74,South,Commercial,37.92
R08820,D013,2026-01-03 11:00:00,1.06,West,Commercial,8.48
R08821,D020,2026-01-03 12:00:00,4.32,North,Residential,34.56
R08822,D024,2026-01-03 13:00:00,0.47,South,Commercial,3.76
R08823,D045,2026-01-03 14:00:00,2.03,South,Residential,16.24
R08824,D030,2026-01-03 15:00:00,2.94,North,Commercial,23.52
R08825,D018,2026-01-03 16:00:00,3.82,East,Residential,30.56
R08826,D031,2026-01-03 17:00:00,4.58,North,Residential,36.64
R08827,D001,2026-01-03 18:00:00,3.78,West,Commercial,30.24
R08828,D027,2026-01-03 19:00:00,3.86,South,Residential,30.88
R08829,D037,2026-01-03 20:00:00,4.31,East,Residential,34.48
R08830,D048,2026-01-03 21:00:00,2.15,North,Commercial,17.2
R08831,D001,2026-01-03 22:00:00,4.86,North,Residential,38.88
R08832,D013,2026-01-03 23:00:00,3.61,East,Residential,28.88
R08833,D010,2026-01-04 00:00:00,3.06,North,Residential,24.48
R08834,D045,2026-01-04 01:00:00,3.81,East,Commercial,30.48
R08835,D016,2026-01-04 02:00:00,2.96,East,Residential,23.68
R08836,D038,2026-01-04 03:00:00,1.69,South,Residential,13.52
R08837,D030,2026-01-04 04:00:00,3.23,North,Commercial,25.84
R08838,D040,2026-01-04 05:00:00,2.99,South,Residential,23.92
R08839,D005,2026-01-04 06:00:00,2.78,West,Residential,22.24
R08840,D033,2026-01-04 07:00:00,0.59,West,Residential,4.72
R08841,D042,2026-01-04 08:00:00,1.16,South,Commercial,9.28
R08842,D031,2026-01-04 09:00:00,2.07,North,Residential,16.56
R08843,D032,2026-01-04 10:00:00,1.06,West,Commercial,8.48
R08844,D044,2026-01-04 11:00:00,3.64,West,Commercial,29.12
R08845,D045,2026-01-04 12:00:00,0.91,West,Residential,7.28
R08846,D028,2026-01-04 13:00:00,0.83,North,Commercial,6.64
R08847,D002,2026-01-04 14:00:00,4.55,South,Residential,36.4
R08848,D029,2026-01-04 15:00:00,1.5,South,Residential,12.0
R08849,D039,2026-01-04 16:00:00,0.56,West,Residential,4.48
R08850,D041,2026-01-04 17:00:00,4.94,West,Residential,39.52
R08851,D003,2026-01-04 18:00:00,4.97,South,Residential,39.76
R08852,D029,2026-01-04 19:00:00,3.32,South,Residential,26.56
R08853,D049,2026-01-04 20:00:00,1.29,South,Commercial,10.32
R08854,D001,2026-01-04 21:00:00,2.45,South,Commercial,19.6
R08855,D038,2026-01-04 22:00:00,4.95,South,Commercial,39.6
R08856,D017,2026-01-04 23:00:00,2.85,North,Commercial,22.8
R08857,D044,2026-01-05 00:00:00,1.73,North,Commercial,13.84
R08858,D003,2026-01-05 01:00:00,2.83,West,Commercial,22.64
R08859,D031,2026-01-05 02:00:00,1.9,West,Residential,15.2
R08860,D027,2026-01-05 03:00:00,0.13,North,Residential,1.04
R08861,D003,2026-01-05 04:00:00,4.67,South,Commercial,37.36
R08862,D008,2026-01-05 05:00:00,1.86,East,Commercial,14.88
R08863,D021,2026-01-05 06:00:00,2.95,South,Commercial,23.6
R08864,D040,2026-01-05 07:00:00,1.26,North,Commercial,10.08
R08865,D003,2026-01-05 08:00:00,3.29,North,Residential,26.32
R08866,D024,2026-01-05 09:00:00,3.08,West,Commercial,24.64
R08867,D022,2026-01-05 10:00:00,4.34,South,Residential,34.72
R08868,D035,2026-01-05 11:00:00,0.54,West,Residential,4.32
R08869,D002,2026-01-05 12:00:00,3.58,East,Residential,28.64
R08870,D004,2026-01-05 13:00:00,3.84,West,Residential,30.72
R08871,D047,2026-01-05 14:00:00,4.47,West,Residential,35.76
R08872,D049,2026-01-05 15:00:00,0.18,North,Commercial,1.44
R08873,D024,2026-01-05 16:00:00,1.57,South,Residential,12.56
R08874,D020,2026-01-05 17:00:00,4.07,South,Residential,32.56
R08875,D032,2026-01-05 18:00:00,4.01,North,Commercial,32.08
R08876,D045,2026-01-05 19:00:00,1.25,East,Residential,10.0
R08877,D014,2026-01-05 20:00:00,2.62,West,Residential,20.96
R08878,D011,2026-01-05 21:00:00,3.55,South,Residential,28.4
R08879,D022,2026-01-05 22:00:00,2.86,North,Commercial,22.88
R08880,D027,2026-01-05 23:00:00,2.03,West,Commercial,16.24
R08881,D002,2026-01-06 00:00:00,1.2,South,Residential,9.6
R08882,D012,2026-01-06 01:00:00,1.26,North,Commercial,10.08
R08883,D040,2026-01-06 02:00:00,2.93,South,Residential,23.44
R08884,D028,2026-01-06 03:00:00,3.1,North,Commercial,24.8
R08885,D017,2026-01-06 04:00:00,0.57,South,Commercial,4.56
R08886,D038,2026-01-06 05:00:00,4.97,South,Residential,39.76
R08887,D018,2026-01-06 06:00:00,0.17,North,Commercial,1.36
R08888,D045,2026-01-06 07:00:00,0.84,West,Commercial,6.72
R08889,D023,2026-01-06 08:00:00,2.59,West,Commercial,20.72
R08890,D044,2026-01-06 09:00:00,2.68,South,Commercial,21.44
R08891,D035,2026-01-06 10:00:00,1.02,South,Commercial,8.16
R08892,D035,2026-01-06 11:00:00,1.85,West,Residential,14.8
R08893,D019,2026-01-06 12:00:00,4.98,East,Residential,39.84
R08894,D039,2026-01-06 13:00:00,4.14,North,Residential,33.12
R08895,D019,2026-01-06 14:00:00,3.61,North,Commercial,28.88
R08896,D032,2026-01-06 15:00:00,2.97,North,Residential,23.76
R08897,D043,2026-01-06 16:00:00,2.59,East,Commercial,20.72
R08898,D049,2026-01-06 17:00:00,3.76,West,Residential,30.08
R08899,D034,2026-01-06 18:00:00,1.34,West,Commercial,10.72
R08900,D025,2026-01-06 19:00:00,2.69,South,Commercial,21.52
R08901,D039,2026-01-06 20:00:00,4.68,North,Commercial,37.44
R08902,D035,2026-01-06 21:00:00,0.61,North,Commercial,4.88
R08903,D013,2026-01-06 22:00:00,1.89,South,Residential,15.12
R08904,D003,2026-01-06 23:00:00,4.4,South,Residential,35.2
R08905,D012,2026-01-07 00:00:00,2.12,South,Residential,16.96
R08906,D014,2026-01-07 01:00:00,3.83,South,Commercial,30.64
R08907,D014,2026-01-07 02:00:00,3.01,East,Residential,24.08
R08908,D046,2026-01-07 03:00:00,1.49,South,Commercial,11.92
R08909,D009,2026-01-07 04:00:00,1.3,West,Commercial,10.4
R08910,D004,2026-01-07 05:00:00,1.42,North,Commercial,11.36
R08911,D029,2026-01-07 06:00:00,2.8,West,Residential,22.4
R08912,D038,2026-01-07 07:00:00,3.75,West,Residential,30.0
R08913,D039,2026-01-07 08:00:00,0.75,South,Commercial,6.0
R08914,D036,2026-01-07 09:00:00,0.83,North,Residential,6.64
R08915,D022,2026-01-07 10:00:00,4.57,North,Commercial,36.56
R08916,D007,2026-01-07 11:00:00,1.45,North,Commercial,11.6
R08917,D029,2026-01-07 12:00:00,0.92,East,Residential,7.36
R08918,D006,2026-01-07 13:00:00,1.43,North,Commercial,11.44
R08919,D039,2026-01-07 14:00:00,3.27,South,Commercial,26.16
R08920,D006,2026-01-07 15:00:00,1.04,North,Commercial,8.32
R08921,D014,2026-01-07 16:00:00,0.82,East,Commercial,6.56
R08922,D019,2026-01-07 17:00:00,0.51,South,Residential,4.08
R08923,D025,2026-01-07 18:00:00,3.69,South,Commercial,29.52
R08924,D001,2026-01-07 19:00:00,3.27,South,Residential,26.16
R08925,D010,2026-01-07 20:00:00,0.88,North,Commercial,7.04
R08926,D033,2026-01-07 21:00:00,4.16,East,Residential,33.28
R08927,D037,2026-01-07 22:00:00,2.43,North,Commercial,19.44
R08928,D036,2026-01-07 23:00:00,3.5,West,Residential,28.0
R08929,D014,2026-01-08 00:00:00,1.85,West,Residential,14.8
R08930,D005,2026-01-08 01:00:00,4.67,South,Residential,37.36
R08931,D010,2026-01-08 02:00:00,4.47,East,Residential,35.76
R08932,D028,2026-01-08 03:00:00,3.12,North,Residential,24.96
R08933,D038,2026-01-08 04:00:00,0.82,East,Residential,6.56
R08934,D042,2026-01-08 05:00:00,4.85,East,Residential,38.8
R08935,D034,2026-01-08 06:00:00,1.44,North,Commercial,11.52
R08936,D005,2026-01-08 07:00:00,0.2,West,Residential,1.6
R08937,D019,2026-01-08 08:00:00,3.33,North,Commercial,26.64
R08938,D006,2026-01-08 09:00:00,0.79,South,Residential,6.32
R08939,D044,2026-01-08 10:00:00,2.13,South,Commercial,17.04
R08940,D004,2026-01-08 11:00:00,0.78,South,Commercial,6.24
R08941,D025,2026-01-08 12:00:00,0.13,West,Commercial,1.04
R08942,D041,2026-01-08 13:00:00,3.21,West,Commercial,25.68
R08943,D021,2026-01-08 14:00:00,4.82,West,Residential,38.56
R08944,D010,2026-01-08 15:00:00,2.3,East,Residential,18.4
R08945,D026,2026-01-08 16:00:00,1.12,North,Residential,8.96
R08946,D003,2026-01-08 17:00:00,3.38,South,Residential,27.04
R08947,D036,2026-01-08 18:00:00,4.31,North,Residential,34.48
R08948,D013,2026-01-08 19:00:00,0.59,North,Commercial,4.72
R08949,D005,2026-01-08 20:00:00,2.18,East,Residential,17.44
R08950,D025,2026-01-08 21:00:00,4.51,South,Commercial,36.08
R08951,D006,2026-01-08 22:00:00,0.36,East,Residential,2.88
R08952,D043,2026-01-08 23:00:00,1.22,West,Residential,9.76
R08953,D029,2026-01-09 00:00:00,1.71,North,Commercial,13.68
R08954,D002,2026-01-09 01:00:00,0.72,North,Residential,5.76
R08955,D031,2026-01-09 02:00:00,4.68,West,Commercial,37.44
R08956,D011,2026-01-09 03:00:00,0.33,West,Commercial,2.64
R08957,D002,2026-01-09 04:00:00,1.69,West,Commercial,13.52
R08958,D003,2026-01-09 05:00:00,2.71,West,Commercial,21.68
R08959,D010,2026-01-09 06:00:00,1.9,East,Commercial,15.2
R08960,D045,2026-01-09 07:00:00,3.94,North,Residential,31.52
R08961,D046,2026-01-09 08:00:00,2.88,West,Commercial,23.04
R08962,D026,2026-01-09 09:00:00,3.36,East,Residential,26.88
R08963,D031,2026-01-09 10:00:00,4.39,East,Residential,35.12
R08964,D030,2026-01-09 11:00:00,3.69,North,Commercial,29.52
R08965,D047,2026-01-09 12:00:00,0.91,South,Residential,7.28
R08966,D014,2026-01-09 13:00:00,3.53,East,Residential,28.24
R08967,D014,2026-01-09 14:00:00,3.39,West,Commercial,27.12
R08968,D014,2026-01-09 15:00:00,1.26,North,Commercial,10.08
R08969,D011,2026-01-09 16:00:00,3.53,North,Residential,28.24
